,tahun,bulan,jenis,kode_trayek,trayek,jumlah_penumpang,kategory_penumpang
949,2021,9,Angkutan Umum Integrasi,7B,Kampung Rambutan - Blok M,63312,sepi penumpang (Angkutan Umum Integrasi)
950,2021,9,Angkutan Umum Integrasi,7A,Kampung Rambutan - Lebak Bulus,65877,sepi penumpang (Angkutan Umum Integrasi)
951,2021,9,Angkutan Umum Integrasi,6R,Ragunan - Stasin MRT Fatmawati,0,sepi penumpang (Angkutan Umum Integrasi)
952,2021,9,Angkutan Umum Integrasi,6N,Ragunan - Blok M via Kemang,21774,sepi penumpang (Angkutan Umum Integrasi)
953,2021,9,Angkutan Umum Integrasi,6M,Stasiun Manggarai - Blok  M,18302,sepi penumpang (Angkutan Umum Integrasi)
954,2021,9,Angkutan Umum Integrasi,6H,Senen - Lebak Bulus,18253,sepi penumpang (Angkutan Umum Integrasi)
955,2021,9,Angkutan Umum Integrasi,6C,Stasin Tebet - Karet via Patra Kuningan,79500,sepi penumpang (Angkutan Umum Integrasi)
956,2021,9,Angkutan Umum Integrasi,5M,Kampung Melayu - Tanah Abang via Cikini,69464,sepi penumpang (Angkutan Umum Integrasi)
957,2021,9,Angkutan Umum Integrasi,5F,Kampung Melayu - Tanah Abang,13037,sepi penumpang (Angkutan Umum Integrasi)
958,2021,9,Angkutan Umum Integrasi,5B,Stasiun Tebet - Bidara Cina,6075,sepi penumpang (Angkutan Umum Integrasi)
959,2021,9,Angkutan Umum Integrasi,4F,Pinang Ranti - Pulo Gadung,33478,sepi penumpang (Angkutan Umum Integrasi)
960,2021,9,Angkutan Umum Integrasi,4B,Stasiun Manggarai - UI,29193,sepi penumpang (Angkutan Umum Integrasi)
961,2021,9,Angkutan Umum Integrasi,3E,Sentraland Cengkareng - Puri Kembangan,22173,sepi penumpang (Angkutan Umum Integrasi)
962,2021,9,Angkutan Umum Integrasi,1R,Senen - Tanah Abang,11913,sepi penumpang (Angkutan Umum Integrasi)
963,2021,9,Angkutan Umum Integrasi,1Q,Rempoa - Blok M,22527,sepi penumpang (Angkutan Umum Integrasi)
964,2021,9,Angkutan Umum Integrasi,1P,Senen - Bundaran Senayan,7611,sepi penumpang (Angkutan Umum Integrasi)
965,2021,9,Angkutan Umum Integrasi,1N,Tanah Abang - Blok M,12148,sepi penumpang (Angkutan Umum Integrasi)
966,2021,9,Angkutan Umum Integrasi,1M,Meruya - Blok M,18366,sepi penumpang (Angkutan Umum Integrasi)
967,2021,9,Angkutan Umum Integrasi,1H,Tanah Abang - Stasiun Gondangdia,32607,sepi penumpang (Angkutan Umum Integrasi)
968,2021,9,Angkutan Umum Integrasi,1F,Stasiun Palmerah - Bundaran Senayan,0,sepi penumpang (Angkutan Umum Integrasi)
969,2021,9,Angkutan Umum Integrasi,1E,Pondok  Labu - Blok M,65276,sepi penumpang (Angkutan Umum Integrasi)
970,2021,9,Angkutan Umum Integrasi,1C,Pesanggrahan - Blok M,12038,sepi penumpang (Angkutan Umum Integrasi)
971,2021,9,Angkutan Umum Integrasi,1B,Stasiun Palmerah - Tosari,25509,sepi penumpang (Angkutan Umum Integrasi)
972,2021,9,Angkutan Umum Integrasi,1A,Pantai Maju - Balai Kota,54065,sepi penumpang (Angkutan Umum Integrasi)
973,2021,9,Angkutan Umum Integrasi,12B,Pluit - Senen,8145,sepi penumpang (Angkutan Umum Integrasi)
974,2021,9,Angkutan Umum Integrasi,11Q,Kampung Melayu - Pulo Gebang via BKT,9875,sepi penumpang (Angkutan Umum Integrasi)
975,2021,9,Angkutan Umum Integrasi,11D,Pulo Gebang - Pulo Gadung 2 via PIK,48895,sepi penumpang (Angkutan Umum Integrasi)
976,2021,9,Angkutan Umum Integrasi,10K,Tanjung Priok - Senen via Taman  BMW,32614,sepi penumpang (Angkutan Umum Integrasi)
977,2021,9,Angkutan Umum Integrasi,GR4,Taman Kota Intan - Museum Bahari,91,sepi penumpang (Angkutan Umum Integrasi)
978,2021,9,Angkutan Umum Integrasi,GR5,Kota Tua Explorer,15,sepi penumpang (Angkutan Umum Integrasi)
979,2021,2,Mikrotrans,JAK.88,Terminal Tanjung Priok - Ancol Barat,21344,sepi penumpang (Mikrotrans)
980,2021,2,Mikrotrans,JAK.85,Bintara - Cipinang Indah,20729,sepi penumpang (Mikrotrans)
981,2021,2,Mikrotrans,JAK.84,Terminal Kampung Melayu - Kapin Raya,31200,sepi penumpang (Mikrotrans)
982,2021,2,Mikrotrans,JAK.80,Rawa Buaya - Rawa Kompeni,54914,sepi penumpang (Mikrotrans)
983,2021,2,Mikrotrans,JAK.77,Tanjung Priok - Jembatan Item,56920,sepi penumpang (Mikrotrans)
984,2021,2,Mikrotrans,JAK.75,Cililitan - Kp. Pulo,43997,sepi penumpang (Mikrotrans)
985,2021,2,Mikrotrans,JAK.74,Terminal Rawamangun - Cipinang Muara,35356,sepi penumpang (Mikrotrans)
986,2021,2,Mikrotrans,JAK.73,Jambore Cibubur - Pasar Rebo,63940,sepi penumpang (Mikrotrans)
987,2021,2,Mikrotrans,JAK.72,Kampung Rambutan - Pasar Rebo via Poncol,77250,sepi penumpang (Mikrotrans)
988,2021,2,Mikrotrans,JAK.71,Kampung Rambutan - Pinang Ranti,57426,sepi penumpang (Mikrotrans)
989,2021,2,Mikrotrans,JAK.64,Lenteng Agung - Aseli,37219,sepi penumpang (Mikrotrans)
990,2021,2,Mikrotrans,JAK.61,Cempaka Putih - Pulo Gadung via Kelapa Gading,33443,sepi penumpang (Mikrotrans)
991,2021,2,Mikrotrans,JAK.60,Kelapa Gading - Rusun Kemayoran,65846,sepi penumpang (Mikrotrans)
992,2021,2,Mikrotrans,JAK.59,Rawamangun - Tanah Merah,87721,sepi penumpang (Mikrotrans)
993,2021,2,Mikrotrans,JAK.58,Cilingcing - Rorotan,87437,sepi penumpang (Mikrotrans)
994,2021,2,Mikrotrans,JAK.56,Grogol - Srengseng,46279,sepi penumpang (Mikrotrans)
995,2021,2,Mikrotrans,JAK.54,Grogol - Benhil,26980,sepi penumpang (Mikrotrans)
996,2021,2,Mikrotrans,JAK.53,Grogol - Pos Pengumben via Slipi,22227,sepi penumpang (Mikrotrans)
997,2021,2,Mikrotrans,JAK.52,Kalideres - Muara Angke,43364,sepi penumpang (Mikrotrans)
998,2021,2,Mikrotrans,JAK.51,Taman Kota - Budi Luhur,92464,sepi penumpang (Mikrotrans)
999,2021,2,Mikrotrans,JAK.50,Kalideres - Puri Kembangan,51921,sepi penumpang (Mikrotrans)
1000,2021,2,Mikrotrans,JAK.49,Lebak Bulus - Cipulir,35460,sepi penumpang (Mikrotrans)
1001,2021,2,Mikrotrans,JAK.47,Pasar Minggu - Ciganjur via KB Ragunan,40570,sepi penumpang (Mikrotrans)
1002,2021,2,Mikrotrans,JAK.46,Pasar Minggu - Jagakarsa,57219,sepi penumpang (Mikrotrans)
1003,2021,2,Mikrotrans,JAK.45,Lebak Bulus - Ragunan,44618,sepi penumpang (Mikrotrans)
1004,2021,2,Mikrotrans,JAK.44,Andara - Stasiun Universitas Pancasila,52459,sepi penumpang (Mikrotrans)
1005,2021,2,Mikrotrans,JAK.43,Tongtek - Cililitan,77215,sepi penumpang (Mikrotrans)
1006,2021,2,Mikrotrans,JAK.42,Kampung Melayu - Pondok Kelapa,52244,sepi penumpang (Mikrotrans)
1007,2021,2,Mikrotrans,JAK.41,Kampung Melayu - Pulo Gadung,22924,sepi penumpang (Mikrotrans)
1008,2021,2,Mikrotrans,JAK.40,Harapan Baru - Pulo Gebang via Rawa Kuning,39204,sepi penumpang (Mikrotrans)
1009,2021,2,Mikrotrans,JAK.39,Kalimalang - Duren Sawit,54632,sepi penumpang (Mikrotrans)
1010,2021,2,Mikrotrans,JAK.38,Bulak Ringin - Kampung Rambutan,40927,sepi penumpang (Mikrotrans)
1011,2021,2,Mikrotrans,JAK.37,Cililitan - Condet via Kayu Manis,48742,sepi penumpang (Mikrotrans)
1012,2021,2,Mikrotrans,JAK.36,Cilangkap - Cililitan,83344,sepi penumpang (Mikrotrans)
1013,2021,2,Mikrotrans,JAK.35,Pangkalan  Jati - Rawamangun,29146,sepi penumpang (Mikrotrans)
1014,2021,2,Mikrotrans,JAK.34,Rawamangun - Klender,68017,sepi penumpang (Mikrotrans)
1015,2021,2,Mikrotrans,JAK.33,Pulo Gadung - Kota,47276,sepi penumpang (Mikrotrans)
1016,2021,2,Mikrotrans,JAK.32,Lebak Bulus - Petukangan,78829,sepi penumpang (Mikrotrans)
1017,2021,2,Mikrotrans,JAK.31,Blok M - Andara,54602,sepi penumpang (Mikrotrans)
1018,2021,2,Mikrotrans,JAK.30,Grogol - Meruya via Roxy,124641,sepi penumpang (Mikrotrans)
1019,2021,2,Mikrotrans,JAK.29,Tanjung Priok - Sukapura,99914,sepi penumpang (Mikrotrans)
1020,2021,2,Mikrotrans,JAK.28,Kp. Rambutan - Taman Wiladatika,59697,sepi penumpang (Mikrotrans)
1021,2021,2,Mikrotrans,JAK.27,Pulo Gebang - Rorotan,43461,sepi penumpang (Mikrotrans)
1022,2021,2,Mikrotrans,JAK.26,Rawamangun - Duren Sawit,36157,sepi penumpang (Mikrotrans)
1023,2021,2,Mikrotrans,JAK.25,Kp. Rambutan - Kalisari,54166,sepi penumpang (Mikrotrans)
1024,2021,2,Mikrotrans,JAK.24,Senen - Pulo Gadung via Kelapa Gading,66373,sepi penumpang (Mikrotrans)
1025,2021,2,Mikrotrans,JAK.22,Dwikora - Penas Kalimalang,23633,sepi penumpang (Mikrotrans)
1026,2021,2,Mikrotrans,JAK.21,Cililitan - Dwikora,50183,sepi penumpang (Mikrotrans)
1027,2021,2,Mikrotrans,JAK.20,Cawang UKI - Lubang Buaya,56309,sepi penumpang (Mikrotrans)
1028,2021,2,Mikrotrans,JAK.19,Pinang Ranti - Kampung Rambutan,100915,sepi penumpang (Mikrotrans)
1029,2021,2,Mikrotrans,JAK.18,Kalibata - Kuningan,29065,sepi penumpang (Mikrotrans)
1030,2021,2,Mikrotrans,JAK.17,Senen - Pulo Gadung,31054,sepi penumpang (Mikrotrans)
1031,2021,2,Mikrotrans,JAK.16,Cililitan - Condet,55253,sepi penumpang (Mikrotrans)
1032,2021,2,Mikrotrans,JAK.15,Bulak Turi - Tanjung Priok,117930,sepi penumpang (Mikrotrans)
1033,2021,2,Mikrotrans,JAK.14,Tanah Abang - Meruya,73311,sepi penumpang (Mikrotrans)
1034,2021,2,Mikrotrans,JAK.13,Tanah Abang - Kota Intan via Jembatan Lima,13596,sepi penumpang (Mikrotrans)
1035,2021,2,Mikrotrans,JAK.12,Tanah Abang - Kebayoran Lama via Pos Pengumben,60234,sepi penumpang (Mikrotrans)
1036,2021,2,Mikrotrans,JAK.117,Tanjung Priok - Tanah Merdeka,69530,sepi penumpang (Mikrotrans)
1037,2021,2,Mikrotrans,JAK.112,Terminal Tanah Merah - Pulo Gadung,45547,sepi penumpang (Mikrotrans)
1038,2021,2,Mikrotrans,JAK.11,Tanah Abang - Kebayoran Lama,65085,sepi penumpang (Mikrotrans)
1039,2021,2,Mikrotrans,JAK.10,Tanah Abang - Kota,41754,sepi penumpang (Mikrotrans)
1040,2021,2,Mikrotrans,JAK.09,Roxy Mas - Karet,21417,sepi penumpang (Mikrotrans)
1041,2021,2,Mikrotrans,JAK.08,Roxy - Benhil,23941,sepi penumpang (Mikrotrans)
1042,2021,2,Mikrotrans,JAK.07,Tanah Abang - Grogol via Tawakal,40099,sepi penumpang (Mikrotrans)
1043,2021,2,Mikrotrans,JAK.06,Kampung Rambutan - Pondok Gede,68724,sepi penumpang (Mikrotrans)
1044,2021,2,Mikrotrans,JAK.05,Semper - Rorotan,65797,sepi penumpang (Mikrotrans)
1045,2021,2,Mikrotrans,JAK.04,Grogol - Tubagus Angke,45396,sepi penumpang (Mikrotrans)
1046,2021,2,Mikrotrans,JAK.03,Lebak Bulus - Andara,29697,sepi penumpang (Mikrotrans)
1047,2021,2,Mikrotrans,JAK.02,Kampung Melayu - Duren Sawit,43512,sepi penumpang (Mikrotrans)
1048,2021,2,Mikrotrans,JAK.01,Tanjung Priok - Plumpang,56501,sepi penumpang (Mikrotrans)
1049,2021,2,BRT,9,Pinang Ranti - Pluit,611856,ramai penumpang (brt)
1050,2021,2,BRT,8,Lebak Bulus - Harmoni,414326,sedang penumpang (brt)
1051,2021,2,BRT,7,Kampung Rambutan - Kampung Melayu,370317,sedang penumpang (brt)
1052,2021,2,BRT,6,Ragunan - Dukuh Atas 2,316703,sedang penumpang (brt)
1053,2021,2,BRT,5,Kampung Melayu - Ancol,397019,sedang penumpang (brt)
1054,2021,2,BRT,4,Pulo Gadung 2 - Tosari,250418,sedang penumpang (brt)
1055,2021,2,BRT,3,Kalideres - Pasar Baru,436078,sedang penumpang (brt)
1056,2021,2,BRT,2,Pulo Gadung 1 - Harmoni,312708,sedang penumpang (brt)
1057,2021,2,BRT,13,Ciledug - Tendean,265717,sedang penumpang (brt)
1058,2021,2,BRT,12,Penjaringan - Sunter Bouleverd Barat,134609,sepi penumpang (brt)
1059,2021,2,BRT,11,Pulo Gebang - Kampung Melayu,134665,sepi penumpang (brt)
1060,2021,2,BRT,10,Tanjung Priok - PGC 2,349572,sedang penumpang (brt)
1061,2021,2,BRT,1,Blok M - Kota,799708,ramai penumpang (brt)
1062,2021,2,Angkutan Umum Integrasi,9H,Cipedak - Blok M,5936,sepi penumpang (Angkutan Umum Integrasi)
1063,2021,2,Angkutan Umum Integrasi,9E,Kebayoran Lama - Jelambar,11469,sepi penumpang (Angkutan Umum Integrasi)
1064,2021,2,Angkutan Umum Integrasi,9D,Pasar Minggu - Tanah Abang,59242,sepi penumpang (Angkutan Umum Integrasi)
1065,2021,2,Angkutan Umum Integrasi,8K,Batu Sari-Tanah Abang,6629,sepi penumpang (Angkutan Umum Integrasi)
1066,2021,2,Angkutan Umum Integrasi,8E,Bintaro - Blok M,15555,sepi penumpang (Angkutan Umum Integrasi)
1067,2021,2,Angkutan Umum Integrasi,8D,Joglo - Blok M,28516,sepi penumpang (Angkutan Umum Integrasi)
1068,2021,2,Angkutan Umum Integrasi,8C,Kebayoran Lama - Tanah Abang,11525,sepi penumpang (Angkutan Umum Integrasi)
1069,2021,2,Angkutan Umum Integrasi,7P,Pondok Kelapa - BKN,19590,sepi penumpang (Angkutan Umum Integrasi)
1070,2021,2,Angkutan Umum Integrasi,7D,Pancoran - TMII,17270,sepi penumpang (Angkutan Umum Integrasi)
1071,2021,2,Angkutan Umum Integrasi,7B,Kampung Rambutan - Blok M,68351,sepi penumpang (Angkutan Umum Integrasi)
1072,2021,2,Angkutan Umum Integrasi,7A,Kampung Rambutan - Lebak Bulus,36101,sepi penumpang (Angkutan Umum Integrasi)
1073,2021,2,Angkutan Umum Integrasi,6R,Ragunan - Stasin MRT Fatmawati,2497,sepi penumpang (Angkutan Umum Integrasi)
1074,2021,2,Angkutan Umum Integrasi,6M,Stasiun Manggarai - Blok  M,21277,sepi penumpang (Angkutan Umum Integrasi)
1075,2021,2,Angkutan Umum Integrasi,6H,Senen - Lebak Bulus,14490,sepi penumpang (Angkutan Umum Integrasi)
1076,2021,2,Angkutan Umum Integrasi,6C,Stasin Tebet - Karet via Patra Kuningan,71799,sepi penumpang (Angkutan Umum Integrasi)
1077,2021,2,Angkutan Umum Integrasi,5M,Kampung Melayu - Tanah Abang via Cikini,60005,sepi penumpang (Angkutan Umum Integrasi)
1078,2021,2,Angkutan Umum Integrasi,5F,Kampung Melayu - Tanah Abang,15393,sepi penumpang (Angkutan Umum Integrasi)
1079,2021,2,Angkutan Umum Integrasi,5B,Stasiun Tebet - Bidara Cina,6618,sepi penumpang (Angkutan Umum Integrasi)
1080,2021,2,Angkutan Umum Integrasi,4F,Pinang Ranti - Pulo Gadung,32019,sepi penumpang (Angkutan Umum Integrasi)
1081,2021,2,Angkutan Umum Integrasi,4B,Stasiun Manggarai - UI,28783,sepi penumpang (Angkutan Umum Integrasi)
1082,2021,2,Angkutan Umum Integrasi,3E,Sentraland Cengkareng - Puri Kembangan,17495,sepi penumpang (Angkutan Umum Integrasi)
1083,2021,2,Angkutan Umum Integrasi,1R,Senen - Tanah Abang,10560,sepi penumpang (Angkutan Umum Integrasi)
1084,2021,2,Angkutan Umum Integrasi,1Q,Rempoa - Blok M,21239,sepi penumpang (Angkutan Umum Integrasi)
1085,2021,2,Angkutan Umum Integrasi,1P,Senen - Bundaran Senayan,5649,sepi penumpang (Angkutan Umum Integrasi)
1086,2021,2,Angkutan Umum Integrasi,1N,Tanah Abang - Blok M,7434,sepi penumpang (Angkutan Umum Integrasi)
1087,2021,2,Angkutan Umum Integrasi,1M,Meruya - Blok M,19950,sepi penumpang (Angkutan Umum Integrasi)
1088,2021,2,Angkutan Umum Integrasi,1H,Tanah Abang - Stasiun Gondangdia,34160,sepi penumpang (Angkutan Umum Integrasi)
1089,2021,2,Angkutan Umum Integrasi,1F,Stasiun Palmerah - Bundaran Senayan,4965,sepi penumpang (Angkutan Umum Integrasi)
1090,2021,2,Angkutan Umum Integrasi,1E,Pondok  Labu - Blok M,57726,sepi penumpang (Angkutan Umum Integrasi)
1091,2021,2,Angkutan Umum Integrasi,1C,Pesanggrahan - Blok M,12977,sepi penumpang (Angkutan Umum Integrasi)
1092,2021,2,Angkutan Umum Integrasi,1B,Stasiun Palmerah - Tosari,17157,sepi penumpang (Angkutan Umum Integrasi)
1093,2021,2,Angkutan Umum Integrasi,1A,Pantai Maju - Balai Kota,50669,sepi penumpang (Angkutan Umum Integrasi)
1094,2021,2,Angkutan Umum Integrasi,12B,Pluit - Senen,9096,sepi penumpang (Angkutan Umum Integrasi)
1095,2021,2,Angkutan Umum Integrasi,11Q,Kampung Melayu - Pulo Gebang via BKT,8493,sepi penumpang (Angkutan Umum Integrasi)
1096,2021,2,Angkutan Umum Integrasi,11D,Pulo Gebang - Pulo Gadung 2 via PIK,47628,sepi penumpang (Angkutan Umum Integrasi)
1097,2021,2,Angkutan Umum Integrasi,10K,Tanjung Priok - Senen via Taman  BMW,31243,sepi penumpang (Angkutan Umum Integrasi)
1098,2021,7,Mikrotrans,JAK.88,Terminal Tanjung Priok - Ancol Barat,27538,sepi penumpang (Mikrotrans)
1099,2021,7,Mikrotrans,JAK.85,Bintara - Cipinang Indah,25470,sepi penumpang (Mikrotrans)
1100,2021,7,Mikrotrans,JAK.84,Terminal Kampung Melayu - Kapin Raya,40086,sepi penumpang (Mikrotrans)
1101,2021,7,Mikrotrans,JAK.80,Rawa Buaya - Rawa Kompeni,60821,sepi penumpang (Mikrotrans)
1102,2021,7,Mikrotrans,JAK.77,Tanjung Priok - Jembatan Item,60267,sepi penumpang (Mikrotrans)
1103,2021,7,Mikrotrans,JAK.75,Cililitan - Kp. Pulo,42919,sepi penumpang (Mikrotrans)
1104,2021,7,Mikrotrans,JAK.74,Terminal Rawamangun - Cipinang Muara,39415,sepi penumpang (Mikrotrans)
1105,2021,7,Mikrotrans,JAK.73,Jambore Cibubur - Pasar Rebo,61657,sepi penumpang (Mikrotrans)
1106,2021,7,Mikrotrans,JAK.72,Kampung Rambutan - Pasar Rebo via Poncol,86419,sepi penumpang (Mikrotrans)
1107,2021,7,Mikrotrans,JAK.71,Kampung Rambutan - Pinang Ranti,61194,sepi penumpang (Mikrotrans)
1108,2021,7,Mikrotrans,JAK.64,Lenteng Agung - Aseli,35142,sepi penumpang (Mikrotrans)
1109,2021,7,Mikrotrans,JAK.61,Cempaka Putih - Pulo Gadung via Kelapa Gading,29397,sepi penumpang (Mikrotrans)
1110,2021,7,Mikrotrans,JAK.60,Kelapa Gading - Rusun Kemayoran,51455,sepi penumpang (Mikrotrans)
1111,2021,7,Mikrotrans,JAK.59,Rawamangun - Tanah Merah,68926,sepi penumpang (Mikrotrans)
1112,2021,7,Mikrotrans,JAK.58,Cilingcing - Rorotan,84804,sepi penumpang (Mikrotrans)
1113,2021,7,Mikrotrans,JAK.56,Grogol - Srengseng,50173,sepi penumpang (Mikrotrans)
1114,2021,7,Mikrotrans,JAK.54,Grogol - Benhil,35059,sepi penumpang (Mikrotrans)
1115,2021,7,Mikrotrans,JAK.53,Grogol - Pos Pengumben via Slipi,35322,sepi penumpang (Mikrotrans)
1116,2021,7,Mikrotrans,JAK.52,Kalideres - Muara Angke,55626,sepi penumpang (Mikrotrans)
1117,2021,7,Mikrotrans,JAK.51,Taman Kota - Budi Luhur,90388,sepi penumpang (Mikrotrans)
1118,2021,7,Mikrotrans,JAK.50,Kalideres - Puri Kembangan,59756,sepi penumpang (Mikrotrans)
1119,2021,7,Mikrotrans,JAK.49,Lebak Bulus - Cipulir,35304,sepi penumpang (Mikrotrans)
1120,2021,7,Mikrotrans,JAK.47,Pasar Minggu - Ciganjur via KB Ragunan,42179,sepi penumpang (Mikrotrans)
1121,2021,7,Mikrotrans,JAK.46,Pasar Minggu - Jagakarsa,70972,sepi penumpang (Mikrotrans)
1122,2021,7,Mikrotrans,JAK.45,Lebak Bulus - Ragunan,42681,sepi penumpang (Mikrotrans)
1123,2021,7,Mikrotrans,JAK.44,Andara - Stasiun Universitas Pancasila,53677,sepi penumpang (Mikrotrans)
1124,2021,7,Mikrotrans,JAK.43,Tongtek - Cililitan,69302,sepi penumpang (Mikrotrans)
1125,2021,7,Mikrotrans,JAK.42,Kampung Melayu - Pondok Kelapa,59935,sepi penumpang (Mikrotrans)
1126,2021,7,Mikrotrans,JAK.41,Kampung Melayu - Pulo Gadung,39265,sepi penumpang (Mikrotrans)
1127,2021,7,Mikrotrans,JAK.40,Harapan Baru - Pulo Gebang via Rawa Kuning,39761,sepi penumpang (Mikrotrans)
1128,2021,7,Mikrotrans,JAK.39,Kalimalang - Duren Sawit,50834,sepi penumpang (Mikrotrans)
1129,2021,7,Mikrotrans,JAK.38,Bulak Ringin - Kampung Rambutan,41201,sepi penumpang (Mikrotrans)
1130,2021,7,Mikrotrans,JAK.37,Cililitan - Condet via Kayu Manis,43598,sepi penumpang (Mikrotrans)
1131,2021,7,Mikrotrans,JAK.36,Cilangkap - Cililitan,59082,sepi penumpang (Mikrotrans)
1132,2021,7,Mikrotrans,JAK.35,Pangkalan  Jati - Rawamangun,33239,sepi penumpang (Mikrotrans)
1133,2021,7,Mikrotrans,JAK.34,Rawamangun - Klender,66981,sepi penumpang (Mikrotrans)
1134,2021,7,Mikrotrans,JAK.33,Pulo Gadung - Kota,53882,sepi penumpang (Mikrotrans)
1135,2021,7,Mikrotrans,JAK.32,Lebak Bulus - Petukangan,65877,sepi penumpang (Mikrotrans)
1136,2021,7,Mikrotrans,JAK.31,Blok M - Andara,47265,sepi penumpang (Mikrotrans)
1137,2021,7,Mikrotrans,JAK.30,Grogol - Meruya via Roxy,115750,sepi penumpang (Mikrotrans)
1138,2021,7,Mikrotrans,JAK.29,Tanjung Priok - Sukapura,102252,sepi penumpang (Mikrotrans)
1139,2021,7,Mikrotrans,JAK.28,Kp. Rambutan - Taman Wiladatika,60833,sepi penumpang (Mikrotrans)
1140,2021,7,Mikrotrans,JAK.27,Pulo Gebang - Rorotan,45238,sepi penumpang (Mikrotrans)
1141,2021,7,Mikrotrans,JAK.26,Rawamangun - Duren Sawit,34525,sepi penumpang (Mikrotrans)
1142,2021,7,Mikrotrans,JAK.25,Kp. Rambutan - Kalisari,51709,sepi penumpang (Mikrotrans)
1143,2021,7,Mikrotrans,JAK.24,Senen - Pulo Gadung via Kelapa Gading,67255,sepi penumpang (Mikrotrans)
1144,2021,7,Mikrotrans,JAK.22,Dwikora - Penas Kalimalang,22151,sepi penumpang (Mikrotrans)
1145,2021,7,Mikrotrans,JAK.21,Cililitan - Dwikora,50079,sepi penumpang (Mikrotrans)
1146,2021,7,Mikrotrans,JAK.20,Cawang UKI - Lubang Buaya,54167,sepi penumpang (Mikrotrans)
1147,2021,7,Mikrotrans,JAK.19,Pinang Ranti - Kampung Rambutan,89642,sepi penumpang (Mikrotrans)
1148,2021,7,Mikrotrans,JAK.18,Kalibata - Kuningan,27976,sepi penumpang (Mikrotrans)
1149,2021,7,Mikrotrans,JAK.17,Senen - Pulo Gadung,40998,sepi penumpang (Mikrotrans)
1150,2021,7,Mikrotrans,JAK.16,Cililitan - Condet,67962,sepi penumpang (Mikrotrans)
1151,2021,7,Mikrotrans,JAK.15,Bulak Turi - Tanjung Priok,107567,sepi penumpang (Mikrotrans)
1152,2021,7,Mikrotrans,JAK.14,Tanah Abang - Meruya,68627,sepi penumpang (Mikrotrans)
1153,2021,7,Mikrotrans,JAK.13,Tanah Abang - Kota Intan via Jembatan Lima,16554,sepi penumpang (Mikrotrans)
1154,2021,7,Mikrotrans,JAK.12,Tanah Abang - Kebayoran Lama via Pos Pengumben,62106,sepi penumpang (Mikrotrans)
1155,2021,7,Mikrotrans,JAK.117,Tanjung Priok - Tanah Merdeka,75944,sepi penumpang (Mikrotrans)
1156,2021,7,Mikrotrans,JAK.112,Terminal Tanah Merah - Pulo Gadung,47747,sepi penumpang (Mikrotrans)
1157,2021,7,Mikrotrans,JAK.11,Tanah Abang - Kebayoran Lama,64412,sepi penumpang (Mikrotrans)
1158,2021,7,Mikrotrans,JAK.10B,Gondangdia - Cikini via Kramat Jaya,3136,sepi penumpang (Mikrotrans)
1159,2021,7,Mikrotrans,JAK.10A,Gondangdia - Cikini via Salemba Raya,19060,sepi penumpang (Mikrotrans)
1160,2021,7,Mikrotrans,JAK.10,Tanah Abang - Kota,40221,sepi penumpang (Mikrotrans)
1161,2021,7,Mikrotrans,JAK.09,Roxy Mas - Karet,16921,sepi penumpang (Mikrotrans)
1162,2021,7,Mikrotrans,JAK.08,Roxy - Benhil,24959,sepi penumpang (Mikrotrans)
1163,2021,7,Mikrotrans,JAK.07,Tanah Abang - Grogol via Tawakal,41852,sepi penumpang (Mikrotrans)
1164,2021,7,Mikrotrans,JAK.06,Kampung Rambutan - Pondok Gede,63751,sepi penumpang (Mikrotrans)
1165,2021,7,Mikrotrans,JAK.05,Semper - Rorotan,61720,sepi penumpang (Mikrotrans)
1166,2021,7,Mikrotrans,JAK.04,Grogol - Tubagus Angke,52237,sepi penumpang (Mikrotrans)
1167,2021,7,Mikrotrans,JAK.03,Lebak Bulus - Andara,28719,sepi penumpang (Mikrotrans)
1168,2021,7,Mikrotrans,JAK.02,Kampung Melayu - Duren Sawit,41284,sepi penumpang (Mikrotrans)
1169,2021,7,Mikrotrans,JAK.01,Tanjung Priok - Plumpang,53303,sepi penumpang (Mikrotrans)
1170,2021,7,BRT,9,Pinang Ranti - Pluit,326712,sedang penumpang (brt)
1171,2021,7,BRT,8,Lebak Bulus - Harmoni,194713,sepi penumpang (brt)
1172,2021,7,BRT,7,Kampung Rambutan - Kampung Melayu,174682,sepi penumpang (brt)
1173,2021,7,BRT,6,Ragunan - Dukuh Atas 2,157941,sepi penumpang (brt)
1174,2021,7,BRT,5,Kampung Melayu - Ancol,181565,sepi penumpang (brt)
1175,2021,7,BRT,4,Pulo Gadung 2 - Tosari,118923,sepi penumpang (brt)
1176,2021,7,BRT,3,Kalideres - Pasar Baru,205148,sepi penumpang (brt)
1177,2021,7,BRT,2,Pulo Gadung 1 - Harmoni,143327,sepi penumpang (brt)
1178,2021,7,BRT,13,Ciledug - Tendean,124158,sepi penumpang (brt)
1179,2021,7,BRT,12,Penjaringan - Sunter Bouleverd Barat,62403,sepi penumpang (brt)
1180,2021,7,BRT,11,Pulo Gebang - Kampung Melayu,62391,sepi penumpang (brt)
1181,2021,7,BRT,10,Tanjung Priok - PGC 2,175900,sepi penumpang (brt)
1182,2021,7,BRT,1,Blok M - Kota,344528,sedang penumpang (brt)
1183,2021,7,Angkutan Umum Integrasi,9H,Cipedak - Blok M,9158,sepi penumpang (Angkutan Umum Integrasi)
